stock,open,high,low,close,timestamp
StockW,129.94,714.89,1.8,589.47,2025-04-25 06:53:55.405995563
StockS,559.78,835.41,204.12,576.13,2025-04-25 06:53:55.905995563
StockI,361.18,837.33,79.8,555.45,2025-04-25 06:53:56.405995563
StockX,692.17,756.16,655.43,704.53,2025-04-25 06:53:56.905995563
StockV,487.76,888.12,438.88,776.27,2025-04-25 06:53:57.405995563
StockC,755.08,875.71,370.01,798.37,2025-04-25 06:53:57.905995563
StockE,322.85,969.74,17.96,392.86,2025-04-25 06:53:58.405995563
StockW,400.88,883.32,231.28,679.97,2025-04-25 06:53:58.905995563
StockS,807.84,986.82,513.59,940.33,2025-04-25 06:53:59.405995563
StockK,494.7,787.91,184.1,757.07,2025-04-25 06:53:59.905995563
StockK,58.93,728.31,19.11,340.65,2025-04-25 06:54:00.405995563
StockA,258.36,684.78,150.28,583.9,2025-04-25 06:54:00.905995563
StockQ,631.93,946.5,562.8,835.29,2025-04-25 06:54:01.405995563
StockM,172.99,671.8,168.09,311.93,2025-04-25 06:54:01.905995563
StockM,596.5,889.3,515.64,667.26,2025-04-25 06:54:02.405995563
StockY,179.04,909.81,100.36,652.11,2025-04-25 06:54:02.905995563
StockR,714.68,967.48,480.36,942.55,2025-04-25 06:54:03.405995563
StockI,428.04,878.1,17.03,516.49,2025-04-25 06:54:03.905995563
StockF,737.95,968.99,606.69,845.11,2025-04-25 06:54:04.405995563
StockP,451.76,810.19,383.83,662.27,2025-04-25 06:54:04.905995563
StockR,324.1,828.34,260.02,457.85,2025-04-25 06:54:05.405995563
StockW,228.08,896.92,88.07,347.26,2025-04-25 06:54:05.905995563
StockD,413.75,666.3,291.08,467.54,2025-04-25 06:54:06.405995563
StockX,776.07,863.31,30.8,803.58,2025-04-25 06:54:06.905995563
StockI,157.38,894.72,88,194.82,2025-04-25 06:54:07.405995563
StockV,135.23,496.95,118.55,334.02,2025-04-25 06:54:07.905995563
StockO,296.58,858.13,26.61,773.35,2025-04-25 06:54:08.405995563
StockW,73.5,504.55,57.3,248.86,2025-04-25 06:54:08.905995563
StockX,309.79,794.02,168.23,779.77,2025-04-25 06:54:09.405995563
StockV,443.36,793.18,81.38,755.56,2025-04-25 06:54:09.905995563
StockE,790.64,952.53,21.75,871.88,2025-04-25 06:54:10.405995563
StockY,282.27,837.22,22.11,705.48,2025-04-25 06:54:10.905995563
StockO,236.72,944.59,181.54,709.42,2025-04-25 06:54:11.405995563
StockZ,631.31,882.21,1.66,777.72,2025-04-25 06:54:11.905995563
StockX,387.69,921.98,294.38,790.07,2025-04-25 06:54:12.405995563
StockD,124.32,575.52,87.75,466.89,2025-04-25 06:54:12.905995563
StockE,767.49,920.73,499.68,771.62,2025-04-25 06:54:13.405995563
StockB,378.17,731.67,8.93,630.39,2025-04-25 06:54:13.905995563
StockM,382.2,955.31,245.81,759.79,2025-04-25 06:54:14.405995563
StockP,295.8,638.16,184.48,406.72,2025-04-25 06:54:14.905995563
StockJ,899.51,988.77,414.49,935,2025-04-25 06:54:15.405995563
StockQ,226.45,966.13,93.85,677.57,2025-04-25 06:54:15.905995563
StockL,609.91,941.66,362.74,867.13,2025-04-25 06:54:16.405995563
StockL,435.09,811.33,279.73,739.79,2025-04-25 06:54:16.905995563
StockD,542.62,920.28,443.18,796.99,2025-04-25 06:54:17.405995563
StockI,484.59,782.06,441.33,555.25,2025-04-25 06:54:17.905995563
StockR,181.95,997.87,113.19,268.79,2025-04-25 06:54:18.405995563
StockJ,33.55,982.98,29.87,163.62,2025-04-25 06:54:18.905995563
StockP,287.55,810.4,70.6,739.85,2025-04-25 06:54:19.405995563
StockD,113.26,530.86,60.54,342.05,2025-04-25 06:54:19.905995563
StockC,267.87,690.62,123.55,630.52,2025-04-25 06:54:20.405995563
StockE,86.38,596.01,85.97,226.23,2025-04-25 06:54:20.905995563
StockD,513.15,711.37,245.29,661.47,2025-04-25 06:54:21.405995563
StockS,550.64,766.23,478.29,725.98,2025-04-25 06:54:21.905995563
StockH,343.85,519.88,317.74,486.8,2025-04-25 06:54:22.405995563
StockE,264.75,999.57,166.56,427.58,2025-04-25 06:54:22.905995563
StockO,228.19,727.06,171.49,697.55,2025-04-25 06:54:23.405995563
StockE,796.8,829.46,271.48,799.12,2025-04-25 06:54:23.905995563
StockS,278.06,979.86,20.71,862.3,2025-04-25 06:54:24.405995563
StockC,292.29,919.63,251.55,587.22,2025-04-25 06:54:24.905995563
StockC,97.4,720.97,65.61,706.89,2025-04-25 06:54:25.405995563
StockR,84.91,717.73,80.23,549.28,2025-04-25 06:54:25.905995563
StockR,133.9,417.78,48.95,276.03,2025-04-25 06:54:26.405995563
StockY,373.52,995.32,200.1,777.7,2025-04-25 06:54:26.905995563
StockV,261.01,608.27,115.53,411.25,2025-04-25 06:54:27.405995563
StockY,166.22,839.46,88.92,293.14,2025-04-25 06:54:27.905995563
StockI,642.74,669.26,5.29,658.98,2025-04-25 06:54:28.405995563
StockR,320,867.46,235.79,680.29,2025-04-25 06:54:28.905995563
StockL,68.43,460.55,66.93,120.18,2025-04-25 06:54:29.405995563
StockK,302.85,780.8,164.62,354.31,2025-04-25 06:54:29.905995563
StockM,631.91,908.28,269.71,635.06,2025-04-25 06:54:30.405995563
StockA,342.16,652.69,13.67,362.62,2025-04-25 06:54:30.905995563
StockI,233.59,485.48,233.34,384.04,2025-04-25 06:54:31.405995563
StockL,528.56,751.32,436.16,750.46,2025-04-25 06:54:31.905995563
StockI,114.64,888.49,26.51,581.5,2025-04-25 06:54:32.405995563
StockS,435.71,820.12,202.57,542,2025-04-25 06:54:32.905995563
StockT,896.6,978.67,395.43,942.05,2025-04-25 06:54:33.405995563
StockO,499.81,839.97,324.03,784.25,2025-04-25 06:54:33.905995563
StockV,575.16,977.17,388.63,627.25,2025-04-25 06:54:34.405995563
StockL,484.38,931.98,297.36,779.94,2025-04-25 06:54:34.905995563
StockW,195.94,705.94,102.97,291.07,2025-04-25 06:54:35.405995563
StockO,125.17,885.71,105.96,747.38,2025-04-25 06:54:35.905995563
StockO,480.13,916.06,267.99,794.65,2025-04-25 06:54:36.405995563
StockZ,572.31,849.27,447.48,759.91,2025-04-25 06:54:36.905995563
StockF,423.79,872.78,269.05,475.57,2025-04-25 06:54:37.405995563
StockO,446.82,979.86,405.35,645.43,2025-04-25 06:54:37.905995563
StockU,487.71,739.29,74.46,727.42,2025-04-25 06:54:38.405995563
StockV,324.91,985.17,265.05,665.51,2025-04-25 06:54:38.905995563
StockS,523.29,712.93,104.83,629.1,2025-04-25 06:54:39.405995563
StockV,575.39,835.77,79.52,744.41,2025-04-25 06:54:39.905995563
StockP,709.74,984.85,344.68,972.02,2025-04-25 06:54:40.405995563
StockU,739.97,993.48,627.85,799.34,2025-04-25 06:54:40.905995563
StockW,625.2,686.7,361.86,636.29,2025-04-25 06:54:41.405995563
StockA,751.99,871.74,478.41,806.34,2025-04-25 06:54:41.905995563
StockU,15.43,609.17,5.83,356.26,2025-04-25 06:54:42.405995563
StockR,564.3,935.87,417.36,597.66,2025-04-25 06:54:42.905995563
StockV,341.82,929.87,138.97,364.75,2025-04-25 06:54:43.405995563
StockH,478.67,753.97,25.93,705.41,2025-04-25 06:54:43.905995563
StockL,680.03,982.36,260.57,777.85,2025-04-25 06:54:44.405995563
StockG,627.73,776.05,469.43,758.44,2025-04-25 06:54:44.905995563
StockO,190.69,859.47,102.99,718.55,2025-04-25 06:54:45.405995563
StockF,539.79,681.83,532.88,672.25,2025-04-25 06:54:45.905995563
StockS,241.49,884.06,124.73,567.11,2025-04-25 06:54:46.405995563
StockW,660.78,992.86,281.66,843.65,2025-04-25 06:54:46.905995563
StockU,390.85,912.61,289.42,456.19,2025-04-25 06:54:47.405995563
StockB,66.49,933.56,42.54,930.23,2025-04-25 06:54:47.905995563
StockP,340.6,877.44,160.27,553.31,2025-04-25 06:54:48.405995563
StockF,529.9,901.27,218.9,547.48,2025-04-25 06:54:48.905995563
StockH,596.01,740.32,584.58,693.53,2025-04-25 06:54:49.405995563
StockS,310.54,987.73,236.63,955.31,2025-04-25 06:54:49.905995563
StockP,659.28,997.71,47.65,718.37,2025-04-25 06:54:50.405995563
StockN,150.65,434.96,93.22,186.02,2025-04-25 06:54:50.905995563
StockT,323.61,979.81,245.19,875.3,2025-04-25 06:54:51.405995563
StockL,269.39,893.55,2.78,351.09,2025-04-25 06:54:51.905995563
StockO,104.4,844.33,69.52,104.65,2025-04-25 06:54:52.405995563
StockG,407.3,618.63,109.88,611.85,2025-04-25 06:54:52.905995563
StockA,672.86,913.26,612.7,845.84,2025-04-25 06:54:53.405995563
StockU,555.01,884.37,338.63,677.61,2025-04-25 06:54:53.905995563
StockX,211.77,373.98,178.54,245.62,2025-04-25 06:54:54.405995563
StockL,467.82,869.59,429.75,541.14,2025-04-25 06:54:54.905995563
StockA,308.12,712.52,271.88,638.4,2025-04-25 06:54:55.405995563
StockD,328.29,976.07,112.78,724.27,2025-04-25 06:54:55.905995563
StockT,166.56,491.56,82.06,401.27,2025-04-25 06:54:56.405995563
StockQ,28.83,621.04,23.46,550.76,2025-04-25 06:54:56.905995563
StockO,664.66,876.23,644.31,769.9,2025-04-25 06:54:57.405995563
StockI,674.32,973.56,34.37,735.36,2025-04-25 06:54:57.905995563
StockZ,656.5,715.2,603.22,661.55,2025-04-25 06:54:58.405995563
StockG,507.91,875.46,35.46,751.24,2025-04-25 06:54:58.905995563
StockT,65.68,572.27,30.04,325.47,2025-04-25 06:54:59.405995563
StockN,349.82,832.4,305.63,644.71,2025-04-25 06:54:59.905995563
StockW,308.88,540.31,201.3,401.89,2025-04-25 06:55:00.405995563
StockJ,407.93,671.08,364.61,484.91,2025-04-25 06:55:00.905995563
StockE,437.69,797.66,432.53,456.58,2025-04-25 06:55:01.405995563
StockB,350.93,445.45,299.13,351.13,2025-04-25 06:55:01.905995563
StockN,412.48,898.03,251.46,701.13,2025-04-25 06:55:02.405995563
StockY,435.75,523.73,278.29,506.9,2025-04-25 06:55:02.905995563
StockV,391.4,975.59,125.22,540.3,2025-04-25 06:55:03.405995563
StockA,639.22,798.21,151.18,787.77,2025-04-25 06:55:03.905995563
StockD,639.55,947.36,122.27,725.47,2025-04-25 06:55:04.405995563
StockT,114.28,826.29,33.28,598.46,2025-04-25 06:55:04.905995563
StockD,678.61,975.39,535.19,732.18,2025-04-25 06:55:05.405995563
StockY,392.42,961.94,82.62,408.55,2025-04-25 06:55:05.905995563
StockK,348.37,836.97,248.01,601.9,2025-04-25 06:55:06.405995563
StockP,625.54,794.58,496.72,661.42,2025-04-25 06:55:06.905995563
StockL,556.15,859.06,339.93,838.15,2025-04-25 06:55:07.405995563
StockV,655.36,924.44,42.97,909.39,2025-04-25 06:55:07.905995563
StockY,604.25,804.14,419.58,752.75,2025-04-25 06:55:08.405995563
StockI,787.54,977.63,489.12,842.94,2025-04-25 06:55:08.905995563
StockS,601.98,688.31,157.14,616.47,2025-04-25 06:55:09.405995563
StockL,394.56,966.27,83.49,680.1,2025-04-25 06:55:09.905995563
StockO,482.27,880.22,119.74,822.88,2025-04-25 06:55:10.405995563
StockT,596.93,692.32,334.93,663.78,2025-04-25 06:55:10.905995563
StockE,306.98,984.57,2.79,565.35,2025-04-25 06:55:11.405995563
StockA,321.24,636.57,188.96,385.17,2025-04-25 06:55:11.905995563
StockG,577.85,939.17,62.96,938.78,2025-04-25 06:55:12.405995563
StockA,225.96,600.67,89.21,399.76,2025-04-25 06:55:12.905995563
StockG,246.41,817.55,119.9,679.26,2025-04-25 06:55:13.405995563
StockL,579.95,953,544.69,609.03,2025-04-25 06:55:13.905995563
StockE,304.35,546.98,221.94,383.09,2025-04-25 06:55:14.405995563
StockM,382.11,784.07,13.03,445.8,2025-04-25 06:55:14.905995563
StockQ,769.16,936.49,353.13,815.31,2025-04-25 06:55:15.405995563
StockJ,682.45,787.2,81.59,761.08,2025-04-25 06:55:15.905995563
StockD,382.95,836.34,139.51,509.89,2025-04-25 06:55:16.405995563
StockT,195.26,917.04,162.96,499.15,2025-04-25 06:55:16.905995563
StockH,340.16,845.08,89.93,374.04,2025-04-25 06:55:17.405995563
StockV,766.65,923.16,639.01,854.35,2025-04-25 06:55:17.905995563
StockB,335.23,823.75,331.39,715.31,2025-04-25 06:55:18.405995563
StockY,490.44,670.27,337.84,520.61,2025-04-25 06:55:18.905995563
StockU,604.55,920.73,71.96,892.76,2025-04-25 06:55:19.405995563
StockN,541.03,751.61,465.87,595.26,2025-04-25 06:55:19.905995563
StockP,347.79,904.79,237.11,518.79,2025-04-25 06:55:20.405995563
StockD,818.1,908.93,577.95,874.67,2025-04-25 06:55:20.905995563
StockZ,362.11,964.7,332.07,956.21,2025-04-25 06:55:21.405995563
StockT,538.32,905.32,71.83,538.69,2025-04-25 06:55:21.905995563
StockI,740.63,965.65,681.84,818.84,2025-04-25 06:55:22.405995563
StockU,605.87,740.93,345.07,632.47,2025-04-25 06:55:22.905995563
StockP,405.94,685.43,154.45,441.68,2025-04-25 06:55:23.405995563
StockE,418.47,899.82,294.47,582.87,2025-04-25 06:55:23.905995563
StockN,361.34,659.07,291.94,374.48,2025-04-25 06:55:24.405995563
StockM,219.79,686.47,213.02,423.99,2025-04-25 06:55:24.905995563
StockH,117.83,390.72,57,249.67,2025-04-25 06:55:25.405995563
StockP,106.71,796.05,27.48,312.61,2025-04-25 06:55:25.905995563
StockQ,218.6,404.36,198.49,330.27,2025-04-25 06:55:26.405995563
StockE,397.38,747.62,78.96,439.22,2025-04-25 06:55:26.905995563
StockO,495.79,940.98,5.14,903.13,2025-04-25 06:55:27.405995563
StockQ,355.09,536.42,49.24,373.96,2025-04-25 06:55:27.905995563
StockT,85.99,986.39,21.25,675.25,2025-04-25 06:55:28.405995563
StockV,690.62,908.57,475.16,750.7,2025-04-25 06:55:28.905995563
StockO,379.84,777.11,333.75,761.23,2025-04-25 06:55:29.405995563
StockZ,317.05,615.73,138.87,389.61,2025-04-25 06:55:29.905995563
StockN,546.11,757.62,97.92,670.5,2025-04-25 06:55:30.405995563
StockQ,218.11,334.74,188.79,248.91,2025-04-25 06:55:30.905995563
StockB,223.33,662.02,204.03,540.67,2025-04-25 06:55:31.405995563
StockX,896.03,990.49,210.78,982.15,2025-04-25 06:55:31.905995563
StockZ,155.62,736.68,101.48,687.88,2025-04-25 06:55:32.405995563
StockF,420.29,924.67,311.49,564.26,2025-04-25 06:55:32.905995563
StockP,456.07,999.57,236.66,487.4,2025-04-25 06:55:33.405995563
StockP,87.2,908.82,4.54,512.69,2025-04-25 06:55:33.905995563
StockD,413.54,789.28,197.14,528.85,2025-04-25 06:55:34.405995563
StockC,326.75,982.89,46.52,486.91,2025-04-25 06:55:34.905995563
StockU,20.26,829.57,16.79,57.43,2025-04-25 06:55:35.405995563
StockN,202.85,884.11,142.56,202.89,2025-04-25 06:55:35.905995563
StockU,632.15,926.14,396.68,869.39,2025-04-25 06:55:36.405995563
StockK,363.11,723.41,113.14,441.8,2025-04-25 06:55:36.905995563
StockF,386.23,989.11,215.92,778.57,2025-04-25 06:55:37.405995563
StockX,708.03,918.29,420.27,761.96,2025-04-25 06:55:37.905995563
StockU,892.5,993.37,578.4,894.44,2025-04-25 06:55:38.405995563
StockG,79.19,767.81,43.6,502.57,2025-04-25 06:55:38.905995563
StockK,470.61,901.76,45.34,499.11,2025-04-25 06:55:39.405995563
StockX,152.63,833.18,98.72,742.33,2025-04-25 06:55:39.905995563
StockZ,527.64,947.71,340.66,829.5,2025-04-25 06:55:40.405995563
StockL,220.18,386.99,22.86,283.74,2025-04-25 06:55:40.905995563
StockV,122.87,840.72,45.4,451.05,2025-04-25 06:55:41.405995563
StockE,305.95,550.92,15.17,398.4,2025-04-25 06:55:41.905995563
StockS,141.84,867.49,69.11,576.96,2025-04-25 06:55:42.405995563
StockO,287.41,898.81,128.71,896.92,2025-04-25 06:55:42.905995563
StockT,178.02,939.36,123.56,770.63,2025-04-25 06:55:43.405995563
StockI,214.17,974.35,131.27,834,2025-04-25 06:55:43.905995563
StockJ,540.02,861.34,194.07,548.67,2025-04-25 06:55:44.405995563
StockK,474.31,717.91,155.68,644.35,2025-04-25 06:55:44.905995563
StockD,563.9,896.75,463.86,814.43,2025-04-25 06:55:45.405995563
StockS,259.97,603.38,163.35,542.73,2025-04-25 06:55:45.905995563
StockN,633.64,694.27,237.49,635.42,2025-04-25 06:55:46.405995563
StockU,146.23,498.21,28.79,342.28,2025-04-25 06:55:46.905995563
StockG,646.78,849.03,440.04,699.26,2025-04-25 06:55:47.405995563
StockY,228.79,547.94,61.58,459.91,2025-04-25 06:55:47.905995563
StockE,64.46,413.05,53.84,355.75,2025-04-25 06:55:48.405995563
StockG,809.27,944.6,659.95,892.51,2025-04-25 06:55:48.905995563
StockK,477.6,761.4,366.35,759.72,2025-04-25 06:55:49.405995563
StockT,601.72,969.95,216.64,767.54,2025-04-25 06:55:49.905995563
StockZ,650.6,725.7,630.97,691.23,2025-04-25 06:55:50.405995563
StockN,257.73,923.57,190.94,660.86,2025-04-25 06:55:50.905995563
StockP,176.03,850.33,171.93,779.17,2025-04-25 06:55:51.405995563
StockL,240.18,443.36,185.44,341.22,2025-04-25 06:55:51.905995563
StockC,702.37,811.05,489.61,792.11,2025-04-25 06:55:52.405995563
StockU,786.98,993.4,719.73,960.13,2025-04-25 06:55:52.905995563
StockC,415.05,721.95,244.11,562.25,2025-04-25 06:55:53.405995563
StockE,265.8,716.25,167.95,587.74,2025-04-25 06:55:53.905995563
StockH,192.19,945.18,80.16,789.16,2025-04-25 06:55:54.405995563
StockJ,412.34,693.51,345.04,586.57,2025-04-25 06:55:54.905995563
StockA,314.79,979.6,210.73,439.38,2025-04-25 06:55:55.405995563
StockA,468.07,831.16,146.85,554.51,2025-04-25 06:55:55.905995563
StockE,157.52,459.38,107.98,239.95,2025-04-25 06:55:56.405995563
StockH,281.89,482.01,255.66,312.97,2025-04-25 06:55:56.905995563
StockI,637.36,829.95,93.18,782.19,2025-04-25 06:55:57.405995563
StockC,366.54,830.99,103.21,506.2,2025-04-25 06:55:57.905995563
StockU,278.05,730.12,126.41,714.74,2025-04-25 06:55:58.405995563
StockM,140.67,713.66,57.05,691.18,2025-04-25 06:55:58.905995563
StockL,455.26,858.2,363.82,497.36,2025-04-25 06:55:59.405995563
StockO,474.96,821.79,122.06,666.65,2025-04-25 06:55:59.905995563
StockB,310.97,471.26,148.72,435.89,2025-04-25 06:56:00.405995563
StockI,222.42,852.92,158.81,630.41,2025-04-25 06:56:00.905995563
StockH,144.87,806.05,75.67,518.49,2025-04-25 06:56:01.405995563
StockM,182.24,566.08,31.37,265.12,2025-04-25 06:56:01.905995563
StockN,396.59,667.11,41.66,584.86,2025-04-25 06:56:02.405995563
StockE,885.37,985.77,628.56,905.81,2025-04-25 06:56:02.905995563
StockJ,529.58,916.88,396.66,572.86,2025-04-25 06:56:03.405995563
StockK,366.68,735.85,282.91,651.62,2025-04-25 06:56:03.905995563
StockV,689.24,804.79,472.11,781.29,2025-04-25 06:56:04.405995563
StockC,451.84,660.18,401.26,524.7,2025-04-25 06:56:04.905995563
StockB,360.56,811.33,320.14,456.95,2025-04-25 06:56:05.405995563
StockG,130.17,351.21,28.41,272.58,2025-04-25 06:56:05.905995563
StockG,381.58,745.49,332.04,712.48,2025-04-25 06:56:06.405995563
StockX,338.55,754.62,225.01,391.21,2025-04-25 06:56:06.905995563
StockZ,292.25,753.16,164.62,554,2025-04-25 06:56:07.405995563
StockI,114.69,665,29.41,370.8,2025-04-25 06:56:07.905995563
StockX,249.25,554.87,233.98,477.46,2025-04-25 06:56:08.405995563
StockP,612.64,994.74,589.55,917.65,2025-04-25 06:56:08.905995563
StockZ,394.32,879.18,126.6,813.47,2025-04-25 06:56:09.405995563
StockB,368.57,842.81,309.16,451.91,2025-04-25 06:56:09.905995563
StockZ,302.14,970.83,31.77,590.86,2025-04-25 06:56:10.405995563
StockM,188.24,663.56,182.9,547.77,2025-04-25 06:56:10.905995563
StockY,92.31,672.87,12.81,672.57,2025-04-25 06:56:11.405995563
StockJ,417.82,938.77,222.73,607.9,2025-04-25 06:56:11.905995563
StockX,263.59,421.34,47.25,404.5,2025-04-25 06:56:12.405995563
StockL,811.15,917.58,470.84,867.99,2025-04-25 06:56:12.905995563
StockB,366.72,780.27,325.77,732.59,2025-04-25 06:56:13.405995563
StockB,403.82,950.42,46.23,457.03,2025-04-25 06:56:13.905995563
StockC,253.3,828.95,207.7,431.7,2025-04-25 06:56:14.405995563
StockP,308.21,920.38,293.08,674.01,2025-04-25 06:56:14.905995563
StockH,656.88,941.75,453.2,770.37,2025-04-25 06:56:15.405995563
StockW,69.15,815.39,8.97,688.14,2025-04-25 06:56:15.905995563
StockX,280.03,557.13,254.78,406.23,2025-04-25 06:56:16.405995563
StockP,248.37,867.5,122.68,563.08,2025-04-25 06:56:16.905995563
StockE,135.53,386.47,89.8,355.9,2025-04-25 06:56:17.405995563
StockX,787.47,955.62,166.76,839.32,2025-04-25 06:56:17.905995563
StockN,306.16,979.16,179.89,937.86,2025-04-25 06:56:18.405995563
StockW,562.56,907.62,126.96,698.68,2025-04-25 06:56:18.905995563
StockB,681.5,969.66,90.29,703.98,2025-04-25 06:56:19.405995563
StockO,91.36,407.65,75.52,336.47,2025-04-25 06:56:19.905995563
StockL,99.64,745.07,46.86,447.94,2025-04-25 06:56:20.405995563
StockO,428.05,742.78,25.33,584.95,2025-04-25 06:56:20.905995563
StockV,516.68,942.12,333.63,638.82,2025-04-25 06:56:21.405995563
StockS,539.6,809.57,5.36,746.24,2025-04-25 06:56:21.905995563
StockP,433.78,749.05,423.61,603.9,2025-04-25 06:56:22.405995563
StockF,339.11,658.65,284.67,355.31,2025-04-25 06:56:22.905995563
StockU,479.64,817.79,80.01,593.9,2025-04-25 06:56:23.405995563
StockI,87.09,947.28,69.05,184.7,2025-04-25 06:56:23.905995563
StockN,511.07,743.09,248.61,545.65,2025-04-25 06:56:24.405995563
StockL,608.63,971.15,433.01,662.09,2025-04-25 06:56:24.905995563
StockY,485.34,729.52,419.04,504.71,2025-04-25 06:56:25.405995563
StockS,287.39,838.19,261.42,385.97,2025-04-25 06:56:25.905995563
StockF,379.75,652.41,237.05,440.57,2025-04-25 06:56:26.405995563
StockA,346.21,568.72,154.36,410.64,2025-04-25 06:56:26.905995563
StockY,379.01,753.95,204.31,649.33,2025-04-25 06:56:27.405995563
StockC,314,967.87,30.33,331.98,2025-04-25 06:56:27.905995563
StockC,127.74,806.73,49.95,300.34,2025-04-25 06:56:28.405995563
StockO,238.75,703.29,222.1,584.13,2025-04-25 06:56:28.905995563
StockP,239.2,622.91,151.01,587.06,2025-04-25 06:56:29.405995563
StockH,486.93,621.78,157.6,539.83,2025-04-25 06:56:29.905995563
StockJ,119.67,937.74,8.9,356.6,2025-04-25 06:56:30.405995563
StockC,505.25,956.97,486.6,848.48,2025-04-25 06:56:30.905995563
StockH,516.01,780.11,98.54,670.51,2025-04-25 06:56:31.405995563
StockV,250.54,557.1,217.42,426.71,2025-04-25 06:56:31.905995563
StockW,511.87,958.48,279.91,829.69,2025-04-25 06:56:32.405995563
StockD,420.29,743.38,26.41,568.82,2025-04-25 06:56:32.905995563
StockH,63.9,269.92,7.24,220.81,2025-04-25 06:56:33.405995563
StockB,508.82,943.38,337.25,539.58,2025-04-25 06:56:33.905995563
StockU,568.18,761.73,414.72,699.73,2025-04-25 06:56:34.405995563
StockC,453.64,658.74,18.84,526.37,2025-04-25 06:56:34.905995563
StockP,258.43,811.22,25.05,341.05,2025-04-25 06:56:35.405995563
StockN,336.18,503.76,285.77,358.29,2025-04-25 06:56:35.905995563
StockV,469.3,945.54,35.47,643.42,2025-04-25 06:56:36.405995563
StockJ,593.61,875.98,316.23,835.03,2025-04-25 06:56:36.905995563
StockE,308.71,839.02,68.05,714.4,2025-04-25 06:56:37.405995563
StockY,598.3,801.75,476.57,740.29,2025-04-25 06:56:37.905995563
